hex_id,Province,District,DS,Name,Amenity,geometry,Competitor
88611eaddbfffff,North Western,Puttalam,Vanathavilluwa,KARAITHIVU PCI Computer Center,school,POINT (79.8131047 8.2227849),School
886118d367fffff,North Western,Puttalam,Kalpitiya,Mampuriya Roman catholic Maha Viddyalaya,school,POINT (79.7390406 8.0033638),School
886118d367fffff,North Western,Puttalam,Kalpitiya,Mampuriya Maha Viddyalaya,school,POINT (79.7387607 8.0032763),School
88611c7a3dfffff,North Western,Puttalam,Pallama,Thamarakkulama Kanishta Vidyalaya,school,POINT (79.9129366 7.7352761),School
88611c02a7fffff,North Western,Puttalam,Dankotuwa,Bujjampola Maha Vidyalaya - බුජ්ජම්පොල මහ විද්‍යාලය,school,POINT (79.915334 7.3216645),School
88611eb49dfffff,North Western,Puttalam,Mundel,Amakuliya Primary School,school,POINT (79.8542132 7.9282963),School
88611eb49dfffff,North Western,Puttalam,Mundel,Weerapura Kanishta Vidyalaya,school,POINT (79.8538321 7.9280029),School
88611c0f63fffff,North Western,Puttalam,Mahawewa,Yatakalana Dharmawijaya School,school,POINT (79.9052099 7.4591366),School
88611c0893fffff,North Western,Puttalam,Madampe,Nalin buddika,school,POINT (79.8900773 7.4984635),School
88611c0899fffff,North Western,Puttalam,Madampe,Galmuruwa Primary School,school,POINT (79.9024877 7.4928969),School
88611c089dfffff,North Western,Kurunegala,Udubaddawa,desanawa pawathwana sthanaya,school,POINT (79.9053909 7.4953315),School
88611c0893fffff,North Western,Puttalam,Madampe,Ch/Herath Gunarathne Maha Vidyalaya,school,POINT (79.8888318 7.4995698),School
88611c0899fffff,North Western,Puttalam,Madampe,CH/Galmuruwa Kanista Vidyalaya,school,POINT (79.9025654 7.4932937),School
88611c780dfffff,North Western,Puttalam,Pallama,Lihinigiriya kanishta vidyalaya,school,POINT (79.9020973 7.7750774),School
88611c7a85fffff,North Western,Puttalam,Arachchikattuwa,Katupotha ගුණසේකර හන්දිය,school,POINT (79.8711587 7.7256839),School
88611c0c63fffff,North Western,Puttalam,Mahawewa,Kudawewa Buddhist School,school,POINT (79.8440731 7.4611347),School
88611c6841fffff,North Western,Puttalam,Mundel,පු/ පෙරකුවටාන ර.සි.වි.,school,POINT (79.7970026 7.8630075),School
88611c6841fffff,North Western,Puttalam,Mundel,Sameeragama Maha Vidyalaya,school,POINT (79.7958174 7.8628357),School
88611c6841fffff,North Western,Puttalam,Mundel,Perakuvatana Sinhala School,school,POINT (79.7969859 7.8628737),School
88611c6845fffff,North Western,Puttalam,Mundel,Al-Minhaj Muslim Maha Vidyalaya,school,POINT (79.7982133 7.8743274),School
88611c6845fffff,North Western,Puttalam,Mundel,Akeeth,school,POINT (79.7984065 7.8744104),School
88611c72c1fffff,North Western,Puttalam,Madampe,"La scuola elementare san,agnese",school,POINT (79.8515393 7.548309),School
88611e3611fffff,North Western,Puttalam,Kalpitiya,Ruuk Village Kiteschool Teaching Zone,school,POINT (79.7385063 8.2446121),School
88611e3619fffff,North Western,Puttalam,Kalpitiya,Rascal Kite School,school,POINT (79.7385772 8.2420139),School
88611c0f21fffff,North Western,Puttalam,Madampe,Ahelalanda Maha Vidyalaya,school,POINT (79.8910731 7.4746225),School
88611c0f21fffff,North Western,Puttalam,Madampe,Ch/Henepola Maha Vidyalaya,school,POINT (79.8900565 7.4804063),School
88611c0f23fffff,North Western,Puttalam,Madampe,Ch/Thimbirigaswela school,school,POINT (79.8881132 7.4775316),School
88611c6b37fffff,North Western,Puttalam,Mundel,Madurankuliya Madya Maha Vidyalaya,school,POINT (79.8212832 7.9015667),School
88611c6b37fffff,North Western,Puttalam,Mundel,Madurankuliya A.M.V,school,POINT (79.8212386 7.9015939),School
88611c0545fffff,North Western,Puttalam,Wennappuwa,Holy Family Girls School,school,POINT (79.8447299 7.3405273),School
88611c0547fffff,North Western,Puttalam,Wennappuwa,St.Joseph Vaz College - Primary Section,school,POINT (79.8403478 7.3405641),School
88611c0547fffff,North Western,Puttalam,Wennappuwa,St. James' International College,school,POINT (79.8403521 7.3439421),School
88611c0541fffff,North Western,Puttalam,Wennappuwa,Computer Resourse Centre,school,POINT (79.845385 7.3359385),School
88611c0541fffff,North Western,Puttalam,Wennappuwa,Joseph Vaz college science laboratory complex,school,POINT (79.8427232 7.3385207),School
88611c0541fffff,North Western,Puttalam,Wennappuwa,Gateway Language Centre,school,POINT (79.8429357 7.3393627),School
88611c0547fffff,North Western,Puttalam,Wennappuwa,MOJITO INSTITUTE,school,POINT (79.8405473 7.3437537),School
88611c00b1fffff,North Western,Puttalam,Wennappuwa,santhanapura school,school,POINT (79.8700828 7.3621107),School
88611c683bfffff,North Western,Puttalam,Mundel,Kandathoduwawa School MV,school,POINT (79.7586082 7.8923607),School
88611c7ac1fffff,North Western,Puttalam,Arachchikattuwa,Aththanganaya School,school,POINT (79.884821 7.7024095),School
88611eb69bfffff,North Western,Puttalam,Mahakumbukkadawala,Karukkumaduwa School,school,POINT (79.8734091 7.8646779),School
88611ea557fffff,North Western,Puttalam,Puttalam,Veppamadu Ar- Rahma Muslim Maha Vidyalayam,school,POINT (79.8377109 8.0745794),School
88611ea553fffff,North Western,Puttalam,Puttalam,Al Gumaira lates Arabic college,school,POINT (79.8341214 8.0695851),School
88611eaa67fffff,North Western,Puttalam,Karuwalagaswewa,Munamalgaswewa secondary School,school,POINT (80.0460897 8.2057873),School
88611eaa67fffff,North Western,Puttalam,Karuwalagaswewa,Pu/moonamalgaswewe Kanishta Vidyalaya,school,POINT (80.0459582 8.2058178),School
88611c0095fffff,North Western,Puttalam,Wennappuwa,"සිරි විසුද්ධානන්ද දහම් පාසල, ලුණුවිල",school,POINT (79.8711097 7.3461549),School
88611c0099fffff,North Western,Puttalam,Wennappuwa,Sri Saddhananda Dhamma School,school,POINT (79.8659921 7.3379135),School
88611c0095fffff,North Western,Puttalam,Wennappuwa,භාවනා අසපුව - ලුණුවිල,school,POINT (79.8682505 7.3461029),School
88611c0099fffff,North Western,Puttalam,Wennappuwa,Bandirippuwa School,school,POINT (79.8646463 7.3343787),School
88611c0097fffff,North Western,Puttalam,Wennappuwa,Lunuwila Buddhist College,school,POINT (79.8631073 7.3500008),School
88611eb159fffff,North Western,Puttalam,Nawagattegama,Samodiya Perapasala,school,POINT (80.107516 8.001542),School
88611eb15dfffff,North Western,Puttalam,Nawagattegama,Nawagaththegama Navodiya School,school,POINT (80.1126514 8.0042376),School
88611c7851fffff,North Western,Puttalam,Pallama,Wilpotha Anura M.V.,school,POINT (79.892156 7.7509719),School
88611c7851fffff,North Western,Puttalam,Pallama,Wilpotha Anuradhapura Primary School,school,POINT (79.8898205 7.7497522),School
88611c785dfffff,North Western,Puttalam,Pallama,Karabe maha විදුහල,school,POINT (79.8955556 7.7486111),School
88611eb4d1fffff,North Western,Puttalam,Mundel,Welasiya Government School,school,POINT (79.8692099 7.9074271),School
88611eb4ddfffff,North Western,Puttalam,Mundel,Welusumanapura Kanishta Vidyalaya,school,POINT (79.8699337 7.9075752),School
88611c7929fffff,North Western,Puttalam,Mahakumbukkadawala,Walpaluwa Kanishta Vidyalaya,school,POINT (79.9390112 7.841948),School
886118d161fffff,North Western,Puttalam,Kalpitiya,St.Bendict College Colombo,school,POINT (79.716667 8.05),School
886118d169fffff,North Western,Puttalam,Kalpitiya,ඉලන්තිඅඩිය රජයේ සිංහල විදුහල,school,POINT (79.7219792 8.0460219),School
886118d169fffff,North Western,Puttalam,Kalpitiya,Ilanthadiya Madya Maha Vidyalaya,school,POINT (79.7222743 8.0460126),School
88611ea653fffff,North Western,Puttalam,Puttalam,Erukkalampiddy Muslim Maha Vidyalayam,school,POINT (79.8319092 7.9621196),School
88611ea653fffff,North Western,Puttalam,Puttalam,Nagavilluwa Muslim School,school,POINT (79.831663 7.962245),School
88611ea65bfffff,North Western,Puttalam,Mundel,Mulafar Aathik,school,POINT (79.8324186 7.9604919),School
88611ea65bfffff,North Western,Puttalam,Mundel,Primary School,school,POINT (79.8321758 7.9606756),School
88611eac63fffff,North Western,Puttalam,Vanathavilluwa,Wanathavilluwa Bandaranayake pura Maha Vidyalaya,school,POINT (79.859043 8.2061601),School
88611eac63fffff,North Western,Puttalam,Vanathavilluwa,Bandaranayaka Pura School,school,POINT (79.8599581 8.2093201),School
88611c4db9fffff,North Western,Puttalam,Anamaduwa,පොඩි කෙල්ලො බඩ කරනවා,school,POINT (80.0035787 7.8837056),School
88611c6861fffff,North Western,Puttalam,Mundel,Kanamoolai Muslim Maha Vidyalayam,school,POINT (79.8016727 7.8914174),School
88611c6861fffff,North Western,Puttalam,Mundel,MEC,school,POINT (79.8017646 7.8917827),School
88611c685bfffff,North Western,Puttalam,Mundel,Kandalaya Government Sinhala School,school,POINT (79.7706238 7.8526767),School
886118d94bfffff,North Western,Puttalam,Kalpitiya,Pallivasalthurai Muslim Maha Vidyalaya,school,POINT (79.7378402 8.1816848),School
886118d94bfffff,North Western,Puttalam,Kalpitiya,Al karam primary vidyalaya,school,POINT (79.7372279 8.1821846),School
88611eb237fffff,North Western,Puttalam,Anamaduwa,Dharmashoka Vidyalaya,school,POINT (80.0878906 7.9457761),School
88611eb239fffff,North Western,Puttalam,Anamaduwa,Watthegedara.K.V.,school,POINT (80.0930423 7.9324072),School
88611eb239fffff,North Western,Puttalam,Anamaduwa,Wattegedara Primary School,school,POINT (80.093125 7.9322723),School
88611c6325fffff,North Western,Puttalam,Mundel,Omer Farook Maha Vidyalaya Play Ground,school,POINT (79.8140967 7.7530952),School
88611eb6c7fffff,North Western,Puttalam,Mahakumbukkadawala,Sembukuliya Primary School,school,POINT (79.9115262 7.8682912),School
88611eb6c3fffff,North Western,Puttalam,Mahakumbukkadawala,"Mahinda Maha Vidyalaya, Siyambalagashena",school,POINT (79.9072753 7.8610516),School
88611eb053fffff,North Western,Puttalam,Anamaduwa,Ana/Parakrama Primary School,school,POINT (80.0666599 7.9526566),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,Dhammissara National College,school,POINT (79.8580742 7.4116227),School
88611c0e03fffff,North Western,Puttalam,Nattandiya,Sri Maha Mahinda Dhamma school,school,POINT (79.852404 7.4032692),School
88611c0e09fffff,North Western,Puttalam,Nattandiya,Mawila Sri Maha Mahindha dhamma school,school,POINT (79.8576608 7.3963183),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,Vijerathana nenasala,school,POINT (79.8584485 7.4106457),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,Gurugedhara - ගුරුගෙදර educational institute,school,POINT (79.8636542 7.4075854),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,සම්මානි අධ්‍යාපන අායතනය,school,POINT (79.8600726 7.410536),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,Hinode Japanese Language school,school,POINT (79.8622852 7.4096969),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,Sammani Education Institute,school,POINT (79.8601827 7.4109151),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,lurdu Maha Vidyala,school,POINT (79.8618521 7.4103503),School
88611c0e05fffff,North Western,Puttalam,Nattandiya,Lourdes College Nattandiya,school,POINT (79.8622367 7.4101046),School
88611c0741fffff,North Western,Puttalam,Wennappuwa,Jammy Institute,school,POINT (79.8725357 7.2847281),School
88611c0741fffff,North Western,Puttalam,Wennappuwa,Excellence Education,school,POINT (79.8674926 7.282181),School
88611c0749fffff,Western,Gampaha,Katana,Muruthana School,school,POINT (79.873578 7.2758115),School
88611c0743fffff,North Western,Puttalam,Wennappuwa,Thambarawila Junior School,school,POINT (79.8649322 7.2800111),School
88611c0743fffff,North Western,Puttalam,Wennappuwa,Thambarawila Primary School,school,POINT (79.8642688 7.2797837),School
88611c0743fffff,North Western,Puttalam,Wennappuwa,Thambarawila Nimala Mariya Pre- School,school,POINT (79.8638909 7.2804921),School
88611c0747fffff,North Western,Puttalam,Dankotuwa,Godalla Catholic school,school,POINT (79.8707986 7.2888932),School
88611c6a41fffff,North Western,Puttalam,Mundel,Pu/ karungalicholai Tamil vidhyalayam,school,POINT (79.8246933 7.8118183),School
88611c6a41fffff,North Western,Puttalam,Mundel,"Divisional Secretariate, Mundel.",school,POINT (79.8251876 7.811173),School
88611c0c4bfffff,North Western,Puttalam,Mahawewa,Pahala Walahapitiya Dharmaraja School,school,POINT (79.8450306 7.435877),School
88611c7285fffff,North Western,Puttalam,Chilaw,ඉලිප්පදෙනිය මද්‍යමහා විද්‍යාලය,school,POINT (79.8341432 7.5696384),School
88611eb015fffff,North Western,Puttalam,Nawagattegama,Kelewewa Vijaya Vidyalaya,school,POINT (80.058788 7.97673),School
88611eb015fffff,North Western,Puttalam,Nawagattegama,Kele wewe montissory school,school,POINT (80.0614285 7.9764942),School
88611e3651fffff,North Western,Puttalam,Kalpitiya,Ashbal Academy For Islamic Studies,school,POINT (79.7579238 8.2321852),School
88611e3651fffff,North Western,Puttalam,Kalpitiya,Kalpitiya Learners,school,POINT (79.757898 8.2301667),School
88611e365dfffff,North Western,Puttalam,Kalpitiya,Mandala Kuda Beach Road,school,POINT (79.7596608 8.2311028),School
88611e3655fffff,North Western,Puttalam,Kalpitiya,Thillayadi School Road,school,POINT (79.7553475 8.2386066),School
88611e365dfffff,North Western,Puttalam,Kalpitiya,Eye to Eye,school,POINT (79.761119 8.2347446),School
88611e3653fffff,North Western,Puttalam,Kalpitiya,Margarita Kite School,school,POINT (79.7460073 8.2333188),School
88611e365bfffff,North Western,Puttalam,Kalpitiya,Sinhapura kurakkanhena kalpitiya,school,POINT (79.7516399 8.2246247),School
88611e3655fffff,North Western,Puttalam,Kalpitiya,Kalpitya sinhala maha vidyalaya,school,POINT (79.7605356 8.237069),School
88611e365dfffff,North Western,Puttalam,Kalpitiya,Al Aqsa National School,school,POINT (79.7620404 8.2310922),School
88611e365dfffff,North Western,Puttalam,Kalpitiya,Language Foundation - Kalpitiya,school,POINT (79.7619162 8.2343578),School
88611e3655fffff,North Western,Puttalam,Kalpitiya,Kal/Nirmala Matha S.M.V,school,POINT (79.7613933 8.2372339),School
88611e3655fffff,North Western,Puttalam,Kalpitiya,Kalpitiya Thillayoor KMMV,school,POINT (79.7541443 8.2412392),School
88611e365dfffff,North Western,Puttalam,Kalpitiya,Ikra International Collage,school,POINT (79.762031 8.2361863),School
88611e3655fffff,North Western,Puttalam,Kalpitiya,Nirmalamatha Sinhala Maha Vidyalaya,school,POINT (79.7604903 8.2371377),School
88611c6365fffff,North Western,Puttalam,Arachchikattuwa,Ch/Battuluoya MV,school,POINT (79.8314945 7.7343182),School
88611c6365fffff,North Western,Puttalam,Arachchikattuwa,Bathhuluoya Govt Primary School,school,POINT (79.8320264 7.7344158),School
88610208e1fffff,Sabaragamuwa,Ratnapura,Imbulpe,සිදුහත් ධර්මායතනය,school,POINT (80.7568271 6.736449),School
88610208e7fffff,Sabaragamuwa,Ratnapura,Imbulpe,Ihalagalagama Primary school,school,POINT (80.7484164 6.7404751),School
88610208e7fffff,Sabaragamuwa,Ratnapura,Imbulpe,R/Ihalagalagama Vidyalaya,school,POINT (80.7481338 6.7405179),School
8861020811fffff,Sabaragamuwa,Ratnapura,Imbulpe,R/Dhammarathana Maha Vidyalaya,school,POINT (80.7700118 6.719776),School
8861020811fffff,Sabaragamuwa,Ratnapura,Imbulpe,Galagama vidyalaya,school,POINT (80.7694912 6.7207359),School
8861023ae5fffff,Sabaragamuwa,Ratnapura,Nivithigala,Thuththiripitiya School,school,POINT (80.4865453 6.5941242),School
8861023ae7fffff,Sabaragamuwa,Ratnapura,Nivithigala,National Youth Corps Training Centre - Nivithigala,school,POINT (80.478836 6.5958299),School
8861023ae7fffff,Sabaragamuwa,Ratnapura,Nivithigala,National Youth Corps Training Centre - Nivitigala,school,POINT (80.4787155 6.5960868),School
88610205d1fffff,Sabaragamuwa,Ratnapura,Kahawattha,R/Nivi/Gajanayaka Maha Vidyalaya,school,POINT (80.5787908 6.5543721),School
88610205d3fffff,Sabaragamuwa,Ratnapura,Kahawattha,දිමුතු පෙරපාසල,school,POINT (80.5696321 6.5525838),School
88610205d3fffff,Sabaragamuwa,Ratnapura,Kahawattha,බුංගිරිය දෙමළ විද්‍යාලය,school,POINT (80.5690774 6.5535255),School
8861022a37fffff,Sabaragamuwa,Ratnapura,Ratnapura,Sivali Central College,school,POINT (80.3850022 6.7132145),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,Nandana lanars,school,POINT (80.3868006 6.7080249),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,MCDP RATHNAPURA,school,POINT (80.3855272 6.7076589),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,Ratnapura getaheththa tamil vidyalayam,school,POINT (80.3847345 6.7055742),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,රත්තුරුගල විද්‍යාලය,school,POINT (80.3847345 6.7055742),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,Aloysius,school,POINT (80.3847345 6.7055742),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,R/Galabada Tamil Vidyalaya,school,POINT (80.3847345 6.7055742),School
8861022a31fffff,Sabaragamuwa,Ratnapura,Ratnapura,Kahavatta School,school,POINT (80.3847345 6.7055742),School
8861022a37fffff,Sabaragamuwa,Ratnapura,Ratnapura,Jupiter Learners Ratnapura,school,POINT (80.3863168 6.7114299),School
8861022a33fffff,Sabaragamuwa,Ratnapura,Ratnapura,Tharanga Learning school,school,POINT (80.3829376 6.7077352),School
8861022a35fffff,Sabaragamuwa,Ratnapura,Ratnapura,Hidellana Tamil School,school,POINT (80.3909063 6.7123856),School
